"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TMAX","TMIN","TOBS"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-06-02","83","49","60"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-06-03","83","42","60"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-06-04","85","44","69"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-06-05","76","59","65"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-06-06","80","57","63"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-06-07","81","47","60"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-06-08","84","47","67"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-06-09","81","55","65"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-06-10","79","56","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-06-11","82","56","65"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-06-12","76","46","62"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-06-13","69","53","57"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-06-14","78","49","58"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-06-15","80","46","67"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-06-16","81","54","67"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-06-17","84","49","70"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-06-18","89","53","70"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-06-19","90","55","72"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-06-20","92","55","79"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-06-21","96","55","80"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-06-22","98","58","78"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-06-23","88","55","73"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-06-24","86","58","72"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-06-25","89","55","73"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-06-26","89","51","70"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-06-27","83","61","63"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-06-28","87","51","71"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-06-29","88","50","65"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-06-30","89","51","72"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-01","87","58","78"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-02","85","58","59"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-03","78","52","67"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-04","81","58","62"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-05","86","53","64"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-06","79","59","63"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-07","75","54","57"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-08","74","49","61"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-09","72","49","55"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-10","78","50","56"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-11","79","50","60"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-12","85","51","61"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-13","84","51","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-14","83","53","67"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-15","81","54","71"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-16","86","47","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-17","78","52","63"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-18","87","53","68"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-19","84","57","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-20","82","55","64"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-21","82","53","67"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-22","84","56","67"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-23","87","54","73"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-24","89","55","75"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-25","90","52","71"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-26","92","54","65"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-27","86","53","72"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-28","89","61","70"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-29","76","58","59"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-30","76","56","64"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-07-31","79","60","63"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-01","82","57","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-02","81","55","67"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-03","82","56","69"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-04","85","52","75"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-05","89","55","69"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-06","91","52","64"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-07","87","56","64"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-08","82","54","65"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-09","86","51","70"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-10","86","53","59"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-11","81","55","69"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-12","86","56","72"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-13","91","51","68"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-14","92","55","75"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-15","91","59","73"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-16","90","56","75"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-17","83","55","72"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-18","91","53","74"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-19","78","50","60"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-20","87","50","74"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-21","85","56","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-22","86","49","70"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-23","80","60","69"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-24","87","51","67"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-25","85","50","69"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-26","76","56","64"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-27","80","54","72"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-28","84","53","70"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-29","81","50","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-30","85","53","62"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-08-31","86","50","64"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-09-01","84","50","71"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-09-02","85","53","65"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-09-03","83","50","62"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-09-04","75","55","56"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-09-05","78","53","57"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-09-06","82","49","64"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-09-07","85","48","61"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-09-08","83","48","63"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-09-09","83","49","62"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-09-10","86","47","60"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-09-11","78","47","62"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-09-12","83","53","60"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-09-13","87","48","70"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-09-14","82","49","71"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-09-15","79","51","62"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-09-16","82","46","60"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-09-17","81","46","58"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-09-18","83","42",
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-09-19","73","53","63"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-09-20","82","46","65"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-09-21","82","44","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-09-22","73","54","59"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-09-23","68","48","54"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-09-24","78","51","60"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-09-25","79","43","61"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-09-26","83","44","68"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-09-27","85","44","68"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-09-28","83","48","67"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-09-29","82","48","68"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-09-30","81","55","60"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-01","40","17","29"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-02","46","15","21"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-03","51","18","27"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-04","52","21","29"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-05","51","25","38"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-06","50","20","22"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-07","55","15","28"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-08","56","20","31"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-09","54","24","28"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-10","56","19","34"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-11","50","34","44"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-12","46","31","32"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-13","36","23","28"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-14","42","13","24"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-15","26","15","19"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-16","29","0","21"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-17","29","4","23"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-18","39","13","26"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-19","47","18","31"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-20","43","23","28"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-21","39","22","29"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-22","39","23","31"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-23","38","29","33"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-24","34","24","26"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-25","47","24","25"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-26","25","18",
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-27","28","18","22"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-28","30","17","19"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-29","28","19","25"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-30","33","17","18"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2015-12-31","36","7","23"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-01","27","15","23"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-02","38","9","23"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-03","42","9","24"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-04","40","12","31"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-05","33","24","27"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-06","34","27","30"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-07","38","22","27"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-08","32","21","23"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-09","34","18","26"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-10","30","8","19"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-11","32","10","21"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-12","40","14",
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-13","44","7","21"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-14","44","8","29"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-15","38","18","27"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-16","36","19","28"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-17","40","15","31"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-18","46","16","27"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-19","45","26","27"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-20","47","25","35"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-21","40","19","21"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-22","47","19","26"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-23","49","19","28"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-24","48","23","34"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-25","40","15","27"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-26","36","19","22"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-27","45","18","24"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-28","50","17","28"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-29","54","19","36"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-30","57","29","46"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-01-31","55","33","41"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-02-01","42","22","23"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-02-02","26","16","19"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-02-03","27","-2","12"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-02-04","30","4","21"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-02-05","34","12","20"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-02-06","42","9","30"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-02-07","48","22","37"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-02-08","53","17","28"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-02-09","56","17","31"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-02-10","58","24","36"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-02-11","59","25","38"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-02-12","63","24","39"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-02-13","63","27","48"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-02-14","58","22","41"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-02-15","55","33","43"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-02-16","60","25","45"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-02-17","63","23","41"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-02-18","69","29","52"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-02-19","69","42","44"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-02-20","65","32","47"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-02-21","58","24","44"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-02-22","52","28","39"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-02-23","39","23","24"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-02-24","44","11","34"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-02-25","48","19","34"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-02-26","59","23","36"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-02-27","64","26","28"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2016-02-28","61","24","45"
