STATION,DATE,REPORT_TYPE,SOURCE,HourlyDryBulbTemperature
72365623049,2021-05-03T03:53:00,FM-15,7,48
72365623049,2021-05-03T04:53:00,FM-15,7,48
72365623049,2021-05-03T05:53:00,FM-15,7,48
72365623049,2021-05-03T06:53:00,FM-15,7,54
72365623049,2021-05-03T07:53:00,FM-15,7,58
72365623049,2021-05-03T08:53:00,FM-15,7,62
72365623049,2021-05-03T09:53:00,FM-15,7,61
72365623049,2021-05-03T10:21:00,FM-16,7,57
72365623049,2021-05-03T10:30:00,FM-16,7,55
72365623049,2021-05-03T10:53:00,FM-15,7,48
72365623049,2021-05-03T11:21:00,FM-16,7,45
72365623049,2021-05-03T11:49:00,FM-16,7,46
72365623049,2021-05-03T11:53:00,FM-15,7,47
72365623049,2021-05-03T12:53:00,FM-15,7,50
72365623049,2021-05-03T13:53:00,FM-15,7,52
72365623049,2021-05-03T14:53:00,FM-15,7,58
72365623049,2021-05-03T15:53:00,FM-15,7,57
72365623049,2021-05-03T16:19:00,FM-16,7,48
72365623049,2021-05-03T16:51:00,FM-16,6,45
72365623049,2021-05-03T16:53:00,FM-15,7,45
72365623049,2021-05-03T17:08:00,FM-16,7,45
72365623049,2021-05-03T17:22:00,FM-16,7,45
72365623049,2021-05-03T17:53:00,FM-15,7,47
72365623049,2021-05-03T18:53:00,FM-15,7,46
72365623049,2021-05-03T19:53:00,FM-15,7,45
72365623049,2021-05-03T20:53:00,FM-15,7,41
72365623049,2021-05-03T21:53:00,FM-15,7,40
72365623049,2021-05-03T22:53:00,FM-15,7,39
72365623049,2021-05-03T23:53:00,FM-15,7,38
72365623049,2021-05-03T23:59:00,SOD  ,6,
72365623049,2021-05-04T00:53:00,FM-15,7,38
72365623049,2021-05-04T01:53:00,FM-15,7,39
72365623049,2021-05-04T02:53:00,FM-15,7,39
72365623049,2021-05-04T03:53:00,FM-15,7,38
72365623049,2021-05-04T04:36:00,FM-16,7,39
72365623049,2021-05-04T04:53:00,FM-15,7,39
72365623049,2021-05-04T05:53:00,FM-15,7,40
72365623049,2021-05-04T06:53:00,FM-15,7,42
72365623049,2021-05-04T07:53:00,FM-15,7,44
72365623049,2021-05-04T08:53:00,FM-15,7,46
72365623049,2021-05-04T09:53:00,FM-15,7,47
72365623049,2021-05-04T10:53:00,FM-15,7,52
72365623049,2021-05-04T11:27:00,FM-16,7,55
72365623049,2021-05-04T11:53:00,FM-15,7,55
72365623049,2021-05-04T12:53:00,FM-15,7,58
72365623049,2021-05-04T13:53:00,FM-15,7,64
72365623049,2021-05-04T14:53:00,FM-15,7,68
72365623049,2021-05-04T15:53:00,FM-15,7,69
72365623049,2021-05-04T16:53:00,FM-15,7,70
72365623049,2021-05-04T17:53:00,FM-15,7,67
72365623049,2021-05-04T18:53:00,FM-15,7,63
72365623049,2021-05-04T19:53:00,FM-15,7,59
72365623049,2021-05-04T20:53:00,FM-15,7,58
72365623049,2021-05-04T21:53:00,FM-15,7,55
72365623049,2021-05-04T22:53:00,FM-15,7,50
72365623049,2021-05-04T23:53:00,FM-15,7,48
72365623049,2021-05-04T23:59:00,SOD  ,6,
72365623049,2021-05-05T00:53:00,FM-15,7,48
72365623049,2021-05-05T01:53:00,FM-15,7,42
72365623049,2021-05-05T02:53:00,FM-15,7,43
72365623049,2021-05-05T03:53:00,FM-15,7,44
72365623049,2021-05-05T04:53:00,FM-15,7,44
72365623049,2021-05-05T05:53:00,FM-15,7,46
72365623049,2021-05-05T06:53:00,FM-15,7,53
72365623049,2021-05-05T07:53:00,FM-15,7,57
72365623049,2021-05-05T08:53:00,FM-15,7,61
72365623049,2021-05-05T09:53:00,FM-15,7,67
72365623049,2021-05-05T10:53:00,FM-15,7,71
72365623049,2021-05-05T11:53:00,FM-15,7,77
72365623049,2021-05-05T12:53:00,FM-15,7,79
72365623049,2021-05-05T13:53:00,FM-15,7,81
72365623049,2021-05-05T14:53:00,FM-15,7,80
72365623049,2021-05-05T15:53:00,FM-15,7,80
72365623049,2021-05-05T16:53:00,FM-15,7,78
72365623049,2021-05-05T17:53:00,FM-15,7,76
72365623049,2021-05-05T18:53:00,FM-15,7,70
72365623049,2021-05-05T19:53:00,FM-15,7,61
72365623049,2021-05-05T20:53:00,FM-15,7,58
72365623049,2021-05-05T21:53:00,FM-15,7,51
72365623049,2021-05-05T22:53:00,FM-15,7,49
72365623049,2021-05-05T23:53:00,FM-15,7,49
72365623049,2021-05-05T23:59:00,SOD  ,6,
72365623049,2021-05-06T00:53:00,FM-15,7,49
72365623049,2021-05-06T01:53:00,FM-15,7,51
72365623049,2021-05-06T02:53:00,FM-15,7,49
72365623049,2021-05-06T03:53:00,FM-15,7,48
72365623049,2021-05-06T04:53:00,FM-15,7,40
72365623049,2021-05-06T05:53:00,FM-15,7,43
72365623049,2021-05-06T06:53:00,FM-15,7,52
72365623049,2021-05-06T07:53:00,FM-15,7,59
72365623049,2021-05-06T08:53:00,FM-15,7,62
72365623049,2021-05-06T09:53:00,FM-15,7,67
72365623049,2021-05-06T10:53:00,FM-15,7,69
72365623049,2021-05-06T11:53:00,FM-15,7,72
72365623049,2021-05-06T12:53:00,FM-15,7,75
72365623049,2021-05-06T13:53:00,FM-15,7,76
72365623049,2021-05-06T14:53:00,FM-15,7,78
72365623049,2021-05-06T15:53:00,FM-15,7,79
72365623049,2021-05-06T16:53:00,FM-15,7,78
72365623049,2021-05-06T17:53:00,FM-15,7,78
72365623049,2021-05-06T18:53:00,FM-15,7,70
72365623049,2021-05-06T19:53:00,FM-15,7,67
72365623049,2021-05-06T20:53:00,FM-15,7,65
72365623049,2021-05-06T21:53:00,FM-15,7,62
72365623049,2021-05-06T22:53:00,FM-15,7,61
72365623049,2021-05-06T23:53:00,FM-15,7,61
72365623049,2021-05-06T23:59:00,SOD  ,6,
72365623049,2021-05-07T00:53:00,FM-15,7,60
72365623049,2021-05-07T01:53:00,FM-15,7,60
72365623049,2021-05-07T02:53:00,FM-15,7,55
72365623049,2021-05-07T03:53:00,FM-15,7,54
72365623049,2021-05-07T04:53:00,FM-15,7,53
72365623049,2021-05-07T05:53:00,FM-15,7,58
72365623049,2021-05-07T06:53:00,FM-15,7,65
72365623049,2021-05-07T07:53:00,FM-15,7,69
72365623049,2021-05-07T08:53:00,FM-15,7,72
72365623049,2021-05-07T09:53:00,FM-15,7,76
72365623049,2021-05-07T10:54:00,FM-15,7,78
72365623049,2021-05-07T11:53:00,FM-15,7,80
72365623049,2021-05-07T12:51:00,FM-16,6,73
72365623049,2021-05-07T12:53:00,FM-15,7,74
72365623049,2021-05-07T13:00:00,FM-16,7,73
72365623049,2021-05-07T13:12:00,FM-16,7,72
72365623049,2021-05-07T13:21:00,FM-16,7,71
72365623049,2021-05-07T13:36:00,FM-16,7,71
72365623049,2021-05-07T13:53:00,FM-15,7,69
72365623049,2021-05-07T14:00:00,FM-16,7,69
72365623049,2021-05-07T14:29:00,FM-16,7,71
72365623049,2021-05-07T14:53:00,FM-15,7,73
72365623049,2021-05-07T15:53:00,FM-15,7,74
72365623049,2021-05-07T16:53:00,FM-15,7,73
72365623049,2021-05-07T17:53:00,FM-15,7,71
72365623049,2021-05-07T18:53:00,FM-15,7,68
72365623049,2021-05-07T19:53:00,FM-15,7,63
72365623049,2021-05-07T20:53:00,FM-15,7,60
72365623049,2021-05-07T21:53:00,FM-15,7,55
72365623049,2021-05-07T22:53:00,FM-15,7,54
72365623049,2021-05-07T23:53:00,FM-15,7,54
72365623049,2021-05-07T23:59:00,SOD  ,6,
72365623049,2021-05-08T00:53:00,FM-15,7,50
72365623049,2021-05-08T01:53:00,FM-15,7,48
72365623049,2021-05-08T02:53:00,FM-15,7,52
72365623049,2021-05-08T03:53:00,FM-15,7,42
72365623049,2021-05-08T04:53:00,FM-15,7,46
72365623049,2021-05-08T05:53:00,FM-15,7,43
72365623049,2021-05-08T06:53:00,FM-15,7,56
72365623049,2021-05-08T07:53:00,FM-15,7,64
72365623049,2021-05-08T08:53:00,FM-15,7,67
72365623049,2021-05-08T09:53:00,FM-15,7,72
72365623049,2021-05-08T10:53:00,FM-15,7,73
72365623049,2021-05-08T11:53:00,FM-15,7,75
72365623049,2021-05-08T12:53:00,FM-15,7,75
72365623049,2021-05-08T13:53:00,FM-15,7,76
72365623049,2021-05-08T14:53:00,FM-15,7,77
72365623049,2021-05-08T15:53:00,FM-15,7,76
72365623049,2021-05-08T16:53:00,FM-15,7,74
72365623049,2021-05-08T17:53:00,FM-15,7,71
72365623049,2021-05-08T18:53:00,FM-15,7,66
72365623049,2021-05-08T19:53:00,FM-15,7,59
72365623049,2021-05-08T20:53:00,FM-15,7,54
72365623049,2021-05-08T21:53:00,FM-15,7,52
72365623049,2021-05-08T22:53:00,FM-15,7,50
72365623049,2021-05-08T23:53:00,FM-15,7,49
72365623049,2021-05-08T23:59:00,SOD  ,6,
72365623049,2021-05-09T00:53:00,FM-15,7,47
72365623049,2021-05-09T01:53:00,FM-15,7,49
72365623049,2021-05-09T02:53:00,FM-15,7,45
72365623049,2021-05-09T03:53:00,FM-15,7,42
72365623049,2021-05-09T04:53:00,FM-15,7,42
72365623049,2021-05-09T05:53:00,FM-15,7,51
72365623049,2021-05-09T06:53:00,FM-15,7,56
72365623049,2021-05-09T07:53:00,FM-15,7,59
72365623049,2021-05-09T08:53:00,FM-15,7,62
72365623049,2021-05-09T09:53:00,FM-15,7,66
72365623049,2021-05-09T10:53:00,FM-15,7,65
72365623049,2021-05-09T11:53:00,FM-15,7,71
72365623049,2021-05-09T12:53:00,FM-15,7,73
72365623049,2021-05-09T13:53:00,FM-15,7,73
72365623049,2021-05-09T14:53:00,FM-15,7,69
72365623049,2021-05-09T15:53:00,FM-15,7,66
72365623049,2021-05-09T16:53:00,FM-15,7,65
72365623049,2021-05-09T17:53:00,FM-15,7,65
72365623049,2021-05-09T18:53:00,FM-15,7,65
72365623049,2021-05-09T19:53:00,FM-15,7,63
72365623049,2021-05-09T20:53:00,FM-15,7,61
72365623049,2021-05-09T21:53:00,FM-15,7,60
72365623049,2021-05-09T22:53:00,FM-15,7,55
72365623049,2021-05-09T23:53:00,FM-15,7,54
72365623049,2021-05-09T23:59:00,SOD  ,6,
72365623049,2021-05-10T00:53:00,FM-15,7,52
72365623049,2021-05-10T01:53:00,FM-15,7,51
72365623049,2021-05-10T02:53:00,FM-15,7,49
72365623049,2021-05-10T03:53:00,FM-15,7,48
72365623049,2021-05-10T04:53:00,FM-15,7,46
72365623049,2021-05-10T05:53:00,FM-15,7,46
72365623049,2021-05-10T06:53:00,FM-15,7,47
72365623049,2021-05-10T07:53:00,FM-15,7,53
72365623049,2021-05-10T08:53:00,FM-15,7,57
72365623049,2021-05-10T09:53:00,FM-15,7,60
72365623049,2021-05-10T10:53:00,FM-15,7,63
72365623049,2021-05-10T11:53:00,FM-15,7,68
72365623049,2021-05-10T12:53:00,FM-15,7,72
72365623049,2021-05-10T13:53:00,FM-15,7,73
72365623049,2021-05-10T14:53:00,FM-15,7,75
72365623049,2021-05-10T15:53:00,FM-15,7,77
72365623049,2021-05-10T16:53:00,FM-15,7,74
72365623049,2021-05-10T17:53:00,FM-15,7,72
72365623049,2021-05-10T18:53:00,FM-15,7,69
72365623049,2021-05-10T19:53:00,FM-15,7,67
72365623049,2021-05-10T20:53:00,FM-15,7,62
72365623049,2021-05-10T21:53:00,FM-15,7,59
72365623049,2021-05-10T22:53:00,FM-15,7,57
72365623049,2021-05-10T23:53:00,FM-15,7,54
72365623049,2021-05-10T23:59:00,SOD  ,6,
72365623049,2021-05-11T00:53:00,FM-15,7,53
72365623049,2021-05-11T01:53:00,FM-15,7,51
72365623049,2021-05-11T02:53:00,FM-15,7,49
72365623049,2021-05-11T03:53:00,FM-15,7,43
72365623049,2021-05-11T04:53:00,FM-15,7,44
72365623049,2021-05-11T05:53:00,FM-15,7,45
72365623049,2021-05-11T06:53:00,FM-15,7,49
72365623049,2021-05-11T07:53:00,FM-15,7,53
72365623049,2021-05-11T08:53:00,FM-15,7,58
72365623049,2021-05-11T09:53:00,FM-15,7,61
72365623049,2021-05-11T10:53:00,FM-15,7,67
72365623049,2021-05-11T11:53:00,FM-15,7,70
72365623049,2021-05-11T12:53:00,FM-15,7,71
72365623049,2021-05-11T13:53:00,FM-15,7,73
72365623049,2021-05-11T14:53:00,FM-15,7,74
72365623049,2021-05-11T15:21:00,FM-16,7,73
72365623049,2021-05-11T15:53:00,FM-15,7,74
72365623049,2021-05-11T16:53:00,FM-15,7,71
72365623049,2021-05-11T17:53:00,FM-15,7,70
72365623049,2021-05-11T18:53:00,FM-15,7,66
72365623049,2021-05-11T19:33:00,FM-16,7,57
72365623049,2021-05-11T19:53:00,FM-15,7,55
72365623049,2021-05-11T20:53:00,FM-15,7,52
72365623049,2021-05-11T21:53:00,FM-15,7,50
72365623049,2021-05-11T22:53:00,FM-15,7,47
72365623049,2021-05-11T23:53:00,FM-15,7,44
72365623049,2021-05-11T23:59:00,SOD  ,6,
72365623049,2021-05-12T00:53:00,FM-15,7,44
72365623049,2021-05-12T01:33:00,FM-16,7,44
72365623049,2021-05-12T01:53:00,FM-15,7,44
72365623049,2021-05-12T02:53:00,FM-15,7,42
72365623049,2021-05-12T03:53:00,FM-15,7,41
72365623049,2021-05-12T04:53:00,FM-15,7,40
72365623049,2021-05-12T05:53:00,FM-15,7,41
72365623049,2021-05-12T06:17:00,FM-16,7,41
72365623049,2021-05-12T06:53:00,FM-15,7,42
72365623049,2021-05-12T07:53:00,FM-15,7,45
72365623049,2021-05-12T08:08:00,FM-16,7,46
72365623049,2021-05-12T08:53:00,FM-15,7,48
72365623049,2021-05-12T09:53:00,FM-15,7,52
72365623049,2021-05-12T10:33:00,FM-16,7,56
72365623049,2021-05-12T10:53:00,FM-15,7,58
72365623049,2021-05-12T11:53:00,FM-15,7,62
72365623049,2021-05-12T12:53:00,FM-15,7,65
72365623049,2021-05-12T13:53:00,FM-15,7,66
72365623049,2021-05-12T14:53:00,FM-15,7,69
72365623049,2021-05-12T15:53:00,FM-15,7,70
72365623049,2021-05-12T16:53:00,FM-15,7,70
72365623049,2021-05-12T17:53:00,FM-15,7,69
72365623049,2021-05-12T18:53:00,FM-15,7,61
72365623049,2021-05-12T19:53:00,FM-15,7,57
72365623049,2021-05-12T20:53:00,FM-15,7,54
72365623049,2021-05-12T21:53:00,FM-15,7,54
72365623049,2021-05-12T22:53:00,FM-15,7,53
72365623049,2021-05-12T23:53:00,FM-15,7,51
72365623049,2021-05-12T23:59:00,SOD  ,6,
72365623049,2021-05-13T00:53:00,FM-15,7,51
72365623049,2021-05-13T01:53:00,FM-15,7,48
72365623049,2021-05-13T02:53:00,FM-15,7,45
72365623049,2021-05-13T03:53:00,FM-15,7,44
72365623049,2021-05-13T04:53:00,FM-15,7,44
72365623049,2021-05-13T05:40:00,FM-16,7,48
72365623049,2021-05-13T05:51:00,FM-16,7,48
72365623049,2021-05-13T05:53:00,FM-15,7,48
72365623049,2021-05-13T06:04:00,FM-16,7,49
72365623049,2021-05-13T06:53:00,FM-15,7,51
72365623049,2021-05-13T07:53:00,FM-15,7,53
72365623049,2021-05-13T08:53:00,FM-15,7,57
72365623049,2021-05-13T09:53:00,FM-15,7,61
72365623049,2021-05-13T10:53:00,FM-15,7,64
72365623049,2021-05-13T11:53:00,FM-15,7,69
72365623049,2021-05-13T12:53:00,FM-15,7,74
72365623049,2021-05-13T13:53:00,FM-15,7,79
72365623049,2021-05-13T14:53:00,FM-15,7,79
72365623049,2021-05-13T15:53:00,FM-15,7,78
72365623049,2021-05-13T16:53:00,FM-15,7,78
72365623049,2021-05-13T17:53:00,FM-15,7,76
72365623049,2021-05-13T18:53:00,FM-15,7,71
72365623049,2021-05-13T19:53:00,FM-15,7,68
72365623049,2021-05-13T20:53:00,FM-15,7,65
72365623049,2021-05-13T21:53:00,FM-15,7,58
72365623049,2021-05-13T22:53:00,FM-15,7,59
72365623049,2021-05-13T23:53:00,FM-15,7,60
72365623049,2021-05-13T23:59:00,SOD  ,6,
72365623049,2021-05-14T00:53:00,FM-15,7,59
72365623049,2021-05-14T01:53:00,FM-15,7,57
72365623049,2021-05-14T02:53:00,FM-15,7,56
72365623049,2021-05-14T03:53:00,FM-15,7,49
72365623049,2021-05-14T04:53:00,FM-15,7,47
72365623049,2021-05-14T05:53:00,FM-15,7,51
72365623049,2021-05-14T06:53:00,FM-15,7,61
72365623049,2021-05-14T07:53:00,FM-15,7,63
72365623049,2021-05-14T08:53:00,FM-15,7,68
72365623049,2021-05-14T09:53:00,FM-15,7,72
72365623049,2021-05-14T10:53:00,FM-15,7,76
72365623049,2021-05-14T11:53:00,FM-15,7,80
72365623049,2021-05-14T12:53:00,FM-15,7,82
72365623049,2021-05-14T13:53:00,FM-15,7,82
72365623049,2021-05-14T14:53:00,FM-15,7,83
72365623049,2021-05-14T15:53:00,FM-15,7,80
72365623049,2021-05-14T16:53:00,FM-15,7,79
72365623049,2021-05-14T17:53:00,FM-15,7,78
72365623049,2021-05-14T18:53:00,FM-15,7,72
72365623049,2021-05-14T19:53:00,FM-15,7,67
72365623049,2021-05-14T20:53:00,FM-15,7,64
72365623049,2021-05-14T21:53:00,FM-15,7,58
72365623049,2021-05-14T22:53:00,FM-15,7,58
72365623049,2021-05-14T23:53:00,FM-15,7,57
72365623049,2021-05-14T23:59:00,SOD  ,6,
72365623049,2021-05-15T00:53:00,FM-15,7,52
72365623049,2021-05-15T01:53:00,FM-15,7,50
72365623049,2021-05-15T02:53:00,FM-15,7,46
72365623049,2021-05-15T03:53:00,FM-15,7,51
72365623049,2021-05-15T04:53:00,FM-15,7,54
72365623049,2021-05-15T05:53:00,FM-15,7,50
72365623049,2021-05-15T06:53:00,FM-15,7,59
72365623049,2021-05-15T07:53:00,FM-15,7,61
72365623049,2021-05-15T08:53:00,FM-15,7,67
72365623049,2021-05-15T09:53:00,FM-15,7,74
72365623049,2021-05-15T10:53:00,FM-15,7,77
72365623049,2021-05-15T11:53:00,FM-15,7,79
72365623049,2021-05-15T12:53:00,FM-15,7,80
72365623049,2021-05-15T13:53:00,FM-15,7,81
72365623049,2021-05-15T14:53:00,FM-15,7,82
72365623049,2021-05-15T15:53:00,FM-15,7,81
72365623049,2021-05-15T16:42:00,FM-16,7,78
72365623049,2021-05-15T16:53:00,FM-15,7,79
72365623049,2021-05-15T17:53:00,FM-15,7,73
72365623049,2021-05-15T18:00:00,FM-16,7,71
72365623049,2021-05-15T18:53:00,FM-15,7,69
72365623049,2021-05-15T19:53:00,FM-15,7,65
72365623049,2021-05-15T20:53:00,FM-15,7,64
72365623049,2021-05-15T21:53:00,FM-15,7,63
72365623049,2021-05-15T22:53:00,FM-15,7,62
72365623049,2021-05-15T23:53:00,FM-15,7,64
72365623049,2021-05-15T23:59:00,SOD  ,6,
72365623049,2021-05-16T00:53:00,FM-15,7,59
72365623049,2021-05-16T01:53:00,FM-15,7,55
72365623049,2021-05-16T02:53:00,FM-15,7,55
72365623049,2021-05-16T03:53:00,FM-15,7,52
72365623049,2021-05-16T04:53:00,FM-15,7,49
72365623049,2021-05-16T05:53:00,FM-15,7,51
72365623049,2021-05-16T06:53:00,FM-15,7,57
72365623049,2021-05-16T07:53:00,FM-15,7,63
72365623049,2021-05-16T08:53:00,FM-15,7,66
72365623049,2021-05-16T09:53:00,FM-15,7,70
72365623049,2021-05-16T10:53:00,FM-15,7,73
72365623049,2021-05-16T11:53:00,FM-15,7,76
72365623049,2021-05-16T12:53:00,FM-15,7,76
72365623049,2021-05-16T13:53:00,FM-15,7,79
72365623049,2021-05-16T14:53:00,FM-15,7,81
72365623049,2021-05-16T15:53:00,FM-15,7,80
72365623049,2021-05-16T16:53:00,FM-15,7,80
72365623049,2021-05-16T17:53:00,FM-15,7,78
72365623049,2021-05-16T18:53:00,FM-15,7,71
72365623049,2021-05-16T19:53:00,FM-15,7,68
72365623049,2021-05-16T20:53:00,FM-15,7,63
72365623049,2021-05-16T21:53:00,FM-15,7,61
72365623049,2021-05-16T22:53:00,FM-15,7,64
72365623049,2021-05-16T23:53:00,FM-15,7,62
72365623049,2021-05-16T23:59:00,SOD  ,6,
72365623049,2021-05-17T00:53:00,FM-15,7,61
72365623049,2021-05-17T01:53:00,FM-15,7,55
72365623049,2021-05-17T02:53:00,FM-15,7,53
72365623049,2021-05-17T03:53:00,FM-15,7,53
72365623049,2021-05-17T04:53:00,FM-15,7,52
72365623049,2021-05-17T05:53:00,FM-15,7,55
72365623049,2021-05-17T06:53:00,FM-15,7,59
72365623049,2021-05-17T07:53:00,FM-15,7,64
72365623049,2021-05-17T08:53:00,FM-15,7,66
72365623049,2021-05-17T09:53:00,FM-15,7,69
72365623049,2021-05-17T10:53:00,FM-15,7,70
72365623049,2021-05-17T11:50:00,FM-16,7,63
72365623049,2021-05-17T11:53:00,FM-15,7,63
72365623049,2021-05-17T12:11:00,FM-16,7,61
72365623049,2021-05-17T12:26:00,FM-16,7,54
72365623049,2021-05-17T12:37:00,FM-16,7,49
72365623049,2021-05-17T12:41:00,FM-16,7,48
72365623049,2021-05-17T12:49:00,FM-16,7,48
72365623049,2021-05-17T12:53:00,FM-15,7,47
72365623049,2021-05-17T13:05:00,FM-16,7,49
72365623049,2021-05-17T13:53:00,FM-15,7,50
72365623049,2021-05-17T14:05:00,FM-16,7,50
72365623049,2021-05-17T14:19:00,FM-16,7,50
72365623049,2021-05-17T14:30:00,FM-16,7,50
72365623049,2021-05-17T14:53:00,FM-15,7,50
72365623049,2021-05-17T15:53:00,FM-15,7,50
72365623049,2021-05-17T16:53:00,FM-15,7,50
72365623049,2021-05-17T17:53:00,FM-15,7,48
72365623049,2021-05-17T18:53:00,FM-15,7,48
72365623049,2021-05-17T19:53:00,FM-15,7,47
72365623049,2021-05-17T20:53:00,FM-15,7,46
72365623049,2021-05-17T21:53:00,FM-15,7,46
72365623049,2021-05-17T22:53:00,FM-15,7,45
72365623049,2021-05-17T23:53:00,FM-15,7,45
72365623049,2021-05-17T23:59:00,SOD  ,6,
72365623049,2021-05-18T00:53:00,FM-15,7,45
72365623049,2021-05-18T01:53:00,FM-15,7,45
72365623049,2021-05-18T02:53:00,FM-15,7,46
72365623049,2021-05-18T03:53:00,FM-15,7,43
72365623049,2021-05-18T04:53:00,FM-15,7,45
72365623049,2021-05-18T05:53:00,FM-15,7,49
72365623049,2021-05-18T06:53:00,FM-15,7,49
72365623049,2021-05-18T07:53:00,FM-15,7,50
72365623049,2021-05-18T08:53:00,FM-15,7,53
72365623049,2021-05-18T09:53:00,FM-15,6,55
72365623049,2021-05-18T10:53:00,FM-15,6,52
72365623049,2021-05-18T11:53:00,FM-15,7,53
72365623049,2021-05-18T12:03:00,FM-16,7,51
72365623049,2021-05-18T12:51:00,FM-16,6,52
72365623049,2021-05-18T12:53:00,FM-15,7,51
72365623049,2021-05-18T13:53:00,FM-15,7,50
72365623049,2021-05-18T14:21:00,FM-16,7,50
72365623049,2021-05-18T14:29:00,FM-16,7,50
72365623049,2021-05-18T14:53:00,FM-15,7,51
72365623049,2021-05-18T15:00:00,FM-16,7,52
72365623049,2021-05-18T15:51:00,FM-16,6,52
72365623049,2021-05-18T15:53:00,FM-15,7,51
72365623049,2021-05-18T16:11:00,FM-16,7,52
72365623049,2021-05-18T16:19:00,FM-16,7,52
72365623049,2021-05-18T16:30:00,FM-16,7,52
72365623049,2021-05-18T16:40:00,FM-16,7,52
72365623049,2021-05-18T16:53:00,FM-15,7,54
72365623049,2021-05-18T17:53:00,FM-15,7,50
72365623049,2021-05-18T18:00:00,FM-16,7,50
72365623049,2021-05-18T18:53:00,FM-15,7,49
72365623049,2021-05-18T19:53:00,FM-15,7,47
72365623049,2021-05-18T20:53:00,FM-15,7,46
72365623049,2021-05-18T21:53:00,FM-15,7,43
72365623049,2021-05-18T22:53:00,FM-15,7,43
72365623049,2021-05-18T23:41:00,FM-16,7,41
72365623049,2021-05-18T23:53:00,FM-15,7,39
72365623049,2021-05-18T23:59:00,SOD  ,6,
72365623049,2021-05-19T00:09:00,FM-16,7,38
72365623049,2021-05-19T00:12:00,FM-16,7,39
72365623049,2021-05-19T00:19:00,FM-16,7,39
72365623049,2021-05-19T00:25:00,FM-16,7,39
72365623049,2021-05-19T00:46:00,FM-16,7,38
72365623049,2021-05-19T00:53:00,FM-15,7,38
72365623049,2021-05-19T01:53:00,FM-15,7,38
72365623049,2021-05-19T02:53:00,FM-15,7,36
72365623049,2021-05-19T03:53:00,FM-15,7,37
72365623049,2021-05-19T04:53:00,FM-15,7,38
72365623049,2021-05-19T05:53:00,FM-15,7,42
72365623049,2021-05-19T06:53:00,FM-15,7,48
72365623049,2021-05-19T07:53:00,FM-15,7,54
72365623049,2021-05-19T08:53:00,FM-15,7,60
72365623049,2021-05-19T09:53:00,FM-15,7,63
72365623049,2021-05-19T10:53:00,FM-15,7,65
72365623049,2021-05-19T11:53:00,FM-15,7,68
72365623049,2021-05-19T12:53:00,FM-15,7,70
72365623049,2021-05-19T13:53:00,FM-15,7,70
72365623049,2021-05-19T14:27:00,FM-16,7,62s
72365623049,2021-05-19T14:53:00,FM-15,7,54
72365623049,2021-05-19T15:02:00,FM-16,7,53
72365623049,2021-05-19T15:45:00,FM-16,7,58
72365623049,2021-05-19T15:53:00,FM-15,7,58
72365623049,2021-05-19T16:53:00,FM-15,7,64
72365623049,2021-05-19T17:53:00,FM-15,7,67
72365623049,2021-05-19T18:53:00,FM-15,7,61
72365623049,2021-05-19T19:53:00,FM-15,7,58
72365623049,2021-05-19T20:53:00,FM-15,7,57
72365623049,2021-05-19T21:53:00,FM-15,7,56
72365623049,2021-05-19T22:53:00,FM-15,7,55
72365623049,2021-05-19T23:53:00,FM-15,7,51
72365623049,2021-05-19T23:59:00,SOD  ,6,
72365623049,2021-05-20T00:53:00,FM-15,7,51
72365623049,2021-05-20T01:53:00,FM-15,7,48
72365623049,2021-05-20T02:53:00,FM-15,7,45
72365623049,2021-05-20T03:53:00,FM-15,7,44
72365623049,2021-05-20T04:53:00,FM-15,7,42
72365623049,2021-05-20T05:53:00,FM-15,7,47
72365623049,2021-05-20T06:53:00,FM-15,7,55
72365623049,2021-05-20T07:53:00,FM-15,7,62
72365623049,2021-05-20T08:53:00,FM-15,7,66
72365623049,2021-05-20T09:53:00,FM-15,7,69
72365623049,2021-05-20T10:53:00,FM-15,7,71
72365623049,2021-05-20T11:53:00,FM-15,7,74
72365623049,2021-05-20T12:53:00,FM-15,7,77
72365623049,2021-05-20T13:53:00,FM-15,7,78
72365623049,2021-05-20T14:53:00,FM-15,7,78
72365623049,2021-05-20T15:53:00,FM-15,7,80
72365623049,2021-05-20T16:53:00,FM-15,7,80
72365623049,2021-05-20T17:53:00,FM-15,7,77
72365623049,2021-05-20T18:53:00,FM-15,7,74
72365623049,2021-05-20T19:53:00,FM-15,7,73
72365623049,2021-05-20T20:53:00,FM-15,7,72
72365623049,2021-05-20T21:53:00,FM-15,7,71
72365623049,2021-05-20T22:53:00,FM-15,7,65
72365623049,2021-05-20T23:53:00,FM-15,7,63
72365623049,2021-05-20T23:59:00,SOD  ,6,
72365623049,2021-05-21T00:53:00,FM-15,7,61
72365623049,2021-05-21T01:53:00,FM-15,7,59
72365623049,2021-05-21T02:53:00,FM-15,7,60
72365623049,2021-05-21T03:53:00,FM-15,7,57
72365623049,2021-05-21T04:53:00,FM-15,7,59
72365623049,2021-05-21T05:53:00,FM-15,7,61
72365623049,2021-05-21T06:53:00,FM-15,7,64
72365623049,2021-05-21T07:53:00,FM-15,7,64
72365623049,2021-05-21T08:53:00,FM-15,7,68
72365623049,2021-05-21T09:53:00,FM-15,7,71
72365623049,2021-05-21T10:53:00,FM-15,7,75
72365623049,2021-05-21T11:53:00,FM-15,7,76
